ID,GC_Content
lcl|NC_002695.2_cds_NP_312556.1_4261,0.542
lcl|NC_002695.2_cds_NP_312557.1_4262,0.55
lcl|NC_002695.2_cds_NP_312558.1_4263,0.541
lcl|NC_002695.2_cds_NP_312559.1_4264,0.518
lcl|NC_002695.2_cds_NP_312560.2_4265,0.496
lcl|NC_002695.2_cds_NP_312561.1_4266,0.476
lcl|NC_002695.2_cds_NP_312562.2_4267,0.511
lcl|NC_002695.2_cds_NP_312564.2_4268,0.53
lcl|NC_002695.2_cds_NP_312566.1_4269,0.544
lcl|NC_002695.2_cds_NP_312567.3_4270,0.514
lcl|NC_002695.2_cds_NP_312568.1_4271,0.505
lcl|NC_002695.2_cds_NP_312569.1_4272,0.556
lcl|NC_002695.2_cds_NP_312572.2_4273,0.52
lcl|NC_002695.2_cds_NP_312573.1_4274,0.583
lcl|NC_002695.2_cds_NP_312574.1_4275,0.585
lcl|NC_002695.2_cds_NP_312577.1_4276,0.544
lcl|NC_002695.2_cds_NP_312578.1_4277,0.38
lcl|NC_002695.2_cds_NP_312579.1_4278,0.36
lcl|NC_002695.2_cds_NP_312580.1_4279,0.392
lcl|NC_002695.2_cds_NP_312581.1_4280,0.475
lcl|NC_002695.2_cds_NP_312582.1_4281,0.471
lcl|NC_002695.2_cds_NP_312583.1_4282,0.399
lcl|NC_002695.2_cds_NP_312584.1_4283,0.352
lcl|NC_002695.2_cds_NP_312585.1_4284,0.392
lcl|NC_002695.2_cds_NP_312586.1_4285,0.426
lcl|NC_002695.2_cds_NP_312587.1_4286,0.348
lcl|NC_002695.2_cds_NP_312588.1_4287,0.49
lcl|NC_002695.2_cds_NP_312589.1_4288,0.435
lcl|NC_002695.2_cds_NP_312590.1_4289,0.333
lcl|NC_002695.2_cds_NP_312591.1_4290,0.406
lcl|NC_002695.2_cds_NP_312592.1_4291,0.375
lcl|NC_002695.2_cds_NP_312594.2_4292,0.352
lcl|NC_002695.2_cds_NP_312595.1_4293,0.444
lcl|NC_002695.2_cds_NP_312596.1_4294,0.405
lcl|NC_002695.2_cds_NP_312597.1_4295,0.302
lcl|NC_002695.2_cds_NP_312598.1_4296,0.483
lcl|NC_002695.2_cds_NP_312599.2_4297,0.421
lcl|NC_002695.2_cds_NP_312600.1_4298,0.368
lcl|NC_002695.2_cds_NP_312601.1_4299,0.362
lcl|NC_002695.2_cds_NP_312602.1_4300,0.374
lcl|NC_002695.2_cds_NP_312603.1_4301,0.357
lcl|NC_002695.2_cds_NP_312604.1_4302,0.365
lcl|NC_002695.2_cds_NP_312605.1_4303,0.331
lcl|NC_002695.2_cds_NP_312606.1_4304,0.285
lcl|NC_002695.2_cds_NP_312607.1_4305,0.34
lcl|NC_002695.2_cds_NP_312608.1_4306,0.335
lcl|NC_002695.2_cds_NP_312609.1_4307,0.385
lcl|NC_002695.2_cds_NP_312610.2_4308,0.33
lcl|NC_002695.2_cds_NP_312611.2_4309,0.287
lcl|NC_002695.2_cds_NP_312612.1_4310,0.317
lcl|NC_002695.2_cds_NP_312613.2_4311,0.317
lcl|NC_002695.2_cds_NP_312614.2_4312,0.32
lcl|NC_002695.2_cds_NP_312615.2_4313,0.414
lcl|NC_002695.2_cds_NP_312617.2_4314,0.411
lcl|NC_002695.2_cds_NP_312618.1_4315,0.365
lcl|NC_002695.2_cds_NP_312619.2_4316,0.528
lcl|NC_002695.2_cds_NP_312620.2_4317,0.459
lcl|NC_002695.2_cds_NP_312621.1_4318,0.491
lcl|NC_002695.2_cds_NP_312622.1_4319,0.468
lcl|NC_002695.2_cds_YP_009502661.1_4320,0.435
lcl|NC_002695.2_cds_NP_312623.3_4321,0.527
lcl|NC_002695.2_cds_NP_312624.1_4322,0.418
lcl|NC_002695.2_cds_NP_312625.1_4323,0.451
lcl|NC_002695.2_cds_NP_312626.2_4324,0.523
lcl|NC_002695.2_cds_NP_312629.1_4325,0.546
lcl|NC_002695.2_cds_NP_312630.1_4326,0.532
lcl|NC_002695.2_cds_NP_312631.2_4327,0.553
lcl|NC_002695.2_cds_NP_312632.2_4328,0.573
lcl|NC_002695.2_cds_NP_312633.1_4329,0.58
lcl|NC_002695.2_cds_NP_312634.2_4330,0.351
lcl|NC_002695.2_cds_NP_312635.1_4331,0.33
lcl|NC_002695.2_cds_NP_312636.1_4332,0.35
lcl|NC_002695.2_cds_NP_312637.1_4333,0.355
lcl|NC_002695.2_cds_NP_312638.1_4334,0.478
lcl|NC_002695.2_cds_NP_312639.1_4335,0.562
lcl|NC_002695.2_cds_NP_312640.1_4336,0.596
lcl|NC_002695.2_cds_YP_009502662.1_4337,0.433
lcl|NC_002695.2_cds_NP_312641.2_4338,0.564
lcl|NC_002695.2_cds_NP_312642.1_4339,0.528
lcl|NC_002695.2_cds_NP_312643.1_4340,0.504
lcl|NC_002695.2_cds_NP_312644.1_4341,0.517
lcl|NC_002695.2_cds_NP_312645.1_4342,0.487
lcl|NC_002695.2_cds_NP_312646.1_4343,0.522
lcl|NC_002695.2_cds_NP_312647.1_4344,0.532
lcl|NC_002695.2_cds_NP_312648.2_4345,0.432
lcl|NC_002695.2_cds_NP_312649.2_4346,0.527
lcl|NC_002695.2_cds_NP_312650.2_4347,0.521
lcl|NC_002695.2_cds_NP_312651.1_4348,0.52
lcl|NC_002695.2_cds_NP_312652.2_4349,0.528
lcl|NC_002695.2_cds_NP_312653.2_4350,0.487
lcl|NC_002695.2_cds_NP_312654.1_4351,0.469
lcl|NC_002695.2_cds_NP_312655.3_4352,0.552
lcl|NC_002695.2_cds_NP_312656.3_4353,0.544
lcl|NC_002695.2_cds_NP_312657.2_4354,0.51
lcl|NC_002695.2_cds_NP_312658.1_4355,0.428
lcl|NC_002695.2_cds_NP_312659.1_4356,0.504
lcl|NC_002695.2_cds_NP_312660.2_4357,0.509
lcl|NC_002695.2_cds_NP_312661.1_4358,0.55
lcl|NC_002695.2_cds_NP_312662.1_4359,0.547
lcl|NC_002695.2_cds_NP_312663.1_4360,0.546
lcl|NC_002695.2_cds_NP_312664.1_4361,0.536
lcl|NC_002695.2_cds_NP_312665.1_4362,0.518
lcl|NC_002695.2_cds_NP_312666.2_4363,0.557
lcl|NC_002695.2_cds_NP_312667.1_4364,0.537
lcl|NC_002695.2_cds_NP_312668.1_4365,0.565
lcl|NC_002695.2_cds_NP_312671.1_4366,0.36
lcl|NC_002695.2_cds_NP_312672.2_4367,0.508
lcl|NC_002695.2_cds_NP_312673.1_4368,0.467
lcl|NC_002695.2_cds_NP_312674.1_4369,0.524
lcl|NC_002695.2_cds_NP_312675.1_4370,0.521
lcl|NC_002695.2_cds_NP_312676.2_4371,0.521
lcl|NC_002695.2_cds_NP_312677.1_4372,0.529
lcl|NC_002695.2_cds_NP_312678.1_4373,0.539
lcl|NC_002695.2_cds_NP_312679.1_4374,0.511
lcl|NC_002695.2_cds_NP_312680.1_4375,0.312
lcl|NC_002695.2_cds_NP_307391.1_4376,0.281
lcl|NC_002695.2_cds_NP_312687.1_4377,0.521
lcl|NC_002695.2_cds_NP_312688.1_4378,0.528
lcl|NC_002695.2_cds_NP_312689.1_4379,0.565
lcl|NC_002695.2_cds_NP_312690.1_4380,0.55
lcl|NC_002695.2_cds_NP_312691.1_4381,0.511
lcl|NC_002695.2_cds_NP_312692.1_4382,0.438
lcl|NC_002695.2_cds_NP_312693.1_4383,0.474
lcl|NC_002695.2_cds_NP_312694.1_4384,0.485
lcl|NC_002695.2_cds_NP_312697.1_4385,0.449
lcl|NC_002695.2_cds_NP_312698.1_4386,0.536
lcl|NC_002695.2_cds_NP_312699.1_4387,0.531
lcl|NC_002695.2_cds_NP_312700.1_4388,0.55
lcl|NC_002695.2_cds_NP_312701.1_4389,0.55
lcl|NC_002695.2_cds_NP_312702.1_4390,0.535
lcl|NC_002695.2_cds_NP_312703.1_4391,0.533
lcl|NC_002695.2_cds_NP_312704.1_4392,0.511
lcl|NC_002695.2_cds_NP_312705.1_4393,0.529
lcl|NC_002695.2_cds_NP_312706.1_4394,0.542
lcl|NC_002695.2_cds_NP_312707.2_4395,0.502
lcl|NC_002695.2_cds_NP_312708.2_4396,0.52
lcl|NC_002695.2_cds_NP_312709.1_4397,0.489
lcl|NC_002695.2_cds_NP_312710.1_4398,0.544
lcl|NC_002695.2_cds_NP_312711.1_4399,0.498
lcl|NC_002695.2_cds_NP_312712.1_4400,0.508
lcl|NC_002695.2_cds_NP_312713.1_4401,0.56
lcl|NC_002695.2_cds_NP_312714.1_4402,0.53
lcl|NC_002695.2_cds_NP_312715.2_4403,0.498
lcl|NC_002695.2_cds_NP_312716.1_4404,0.513
lcl|NC_002695.2_cds_NP_312717.1_4405,0.474
lcl|NC_002695.2_cds_NP_312718.1_4406,0.514
lcl|NC_002695.2_cds_NP_312719.1_4407,0.533
lcl|NC_002695.2_cds_NP_312720.1_4408,0.529
lcl|NC_002695.2_cds_NP_312721.1_4409,0.525
lcl|NC_002695.2_cds_NP_312722.1_4410,0.505
lcl|NC_002695.2_cds_NP_312723.1_4411,0.49
lcl|NC_002695.2_cds_NP_312724.2_4412,0.492
lcl|NC_002695.2_cds_NP_312725.1_4413,0.485
lcl|NC_002695.2_cds_NP_312726.1_4414,0.487
lcl|NC_002695.2_cds_NP_312727.2_4415,0.507
lcl|NC_002695.2_cds_NP_312728.1_4416,0.535
lcl|NC_002695.2_cds_NP_312729.1_4417,0.542
lcl|NC_002695.2_cds_NP_312730.1_4418,0.496
lcl|NC_002695.2_cds_NP_312731.1_4419,0.548
lcl|NC_002695.2_cds_NP_312732.1_4420,0.562
lcl|NC_002695.2_cds_NP_312733.1_4421,0.592
lcl|NC_002695.2_cds_NP_312734.1_4422,0.578
lcl|NC_002695.2_cds_NP_312735.1_4423,0.539
lcl|NC_002695.2_cds_NP_312736.1_4424,0.511
lcl|NC_002695.2_cds_NP_312737.1_4425,0.422
lcl|NC_002695.2_cds_NP_312738.1_4426,0.535
lcl|NC_002695.2_cds_NP_312739.1_4427,0.537
lcl|NC_002695.2_cds_NP_312740.1_4428,0.525
lcl|NC_002695.2_cds_NP_312741.2_4429,0.512
lcl|NC_002695.2_cds_NP_312742.1_4430,0.49
lcl|NC_002695.2_cds_NP_312743.1_4431,0.505
lcl|NC_002695.2_cds_YP_009502663.1_4432,0.406
lcl|NC_002695.2_cds_NP_312744.1_4433,0.494
lcl|NC_002695.2_cds_NP_312745.2_4434,0.53
lcl|NC_002695.2_cds_NP_312746.2_4435,0.522
lcl|NC_002695.2_cds_NP_312747.1_4436,0.54
lcl|NC_002695.2_cds_NP_312748.1_4437,0.535
lcl|NC_002695.2_cds_NP_312749.1_4438,0.548
lcl|NC_002695.2_cds_NP_312750.2_4439,0.553
lcl|NC_002695.2_cds_NP_312751.1_4440,0.547
lcl|NC_002695.2_cds_NP_312752.1_4441,0.533
lcl|NC_002695.2_cds_NP_312753.1_4442,0.53
lcl|NC_002695.2_cds_NP_312754.1_4443,0.524
lcl|NC_002695.2_cds_NP_312755.1_4444,0.534
lcl|NC_002695.2_cds_NP_312756.1_4445,0.536
lcl|NC_002695.2_cds_NP_312757.1_4446,0.515
lcl|NC_002695.2_cds_NP_312758.1_4447,0.528
lcl|NC_002695.2_cds_NP_312759.1_4448,0.549
lcl|NC_002695.2_cds_NP_312760.1_4449,0.537
lcl|NC_002695.2_cds_NP_312761.1_4450,0.53
lcl|NC_002695.2_cds_NP_312762.3_4451,0.56
lcl|NC_002695.2_cds_NP_312763.1_4452,0.52
lcl|NC_002695.2_cds_NP_312764.1_4453,0.539
lcl|NC_002695.2_cds_YP_009502664.1_4454,0.52
lcl|NC_002695.2_cds_NP_312766.2_4455,0.547
lcl|NC_002695.2_cds_NP_312767.1_4456,0.558
lcl|NC_002695.2_cds_NP_312768.1_4457,0.541
lcl|NC_002695.2_cds_NP_312769.1_4458,0.559
lcl|NC_002695.2_cds_NP_312770.1_4459,0.579
lcl|NC_002695.2_cds_NP_312771.1_4460,0.48
lcl|NC_002695.2_cds_NP_312772.1_4461,0.476
lcl|NC_002695.2_cds_NP_312773.1_4462,0.524
lcl|NC_002695.2_cds_YP_009502665.1_4463,0.329
lcl|NC_002695.2_cds_NP_312774.1_4464,0.314
lcl|NC_002695.2_cds_NP_312775.1_4465,0.337
lcl|NC_002695.2_cds_NP_312776.1_4466,0.507
lcl|NC_002695.2_cds_NP_312777.2_4467,0.532
lcl|NC_002695.2_cds_NP_312778.1_4468,0.514
lcl|NC_002695.2_cds_NP_312779.3_4469,0.55
lcl|NC_002695.2_cds_NP_312780.1_4470,0.522
lcl|NC_002695.2_cds_NP_312781.1_4471,0.515
lcl|NC_002695.2_cds_NP_312782.1_4472,0.536
lcl|NC_002695.2_cds_NP_312783.1_4473,0.514
lcl|NC_002695.2_cds_NP_312784.1_4474,0.547
lcl|NC_002695.2_cds_NP_312785.1_4475,0.568
lcl|NC_002695.2_cds_NP_312786.1_4476,0.557
lcl|NC_002695.2_cds_NP_312787.2_4477,0.544
lcl|NC_002695.2_cds_NP_312788.1_4478,0.539
lcl|NC_002695.2_cds_NP_312789.1_4479,0.531
lcl|NC_002695.2_cds_NP_312790.1_4480,0.521
lcl|NC_002695.2_cds_NP_312791.1_4481,0.564
lcl|NC_002695.2_cds_NP_312792.1_4482,0.499
lcl|NC_002695.2_cds_NP_312793.1_4483,0.456
lcl|NC_002695.2_cds_NP_312794.1_4484,0.552
lcl|NC_002695.2_cds_NP_312795.1_4485,0.517
lcl|NC_002695.2_cds_NP_312796.1_4486,0.543
lcl|NC_002695.2_cds_NP_312797.1_4487,0.501
lcl|NC_002695.2_cds_NP_312798.1_4488,0.517
lcl|NC_002695.2_cds_NP_312799.1_4489,0.528
lcl|NC_002695.2_cds_NP_312800.1_4490,0.577
lcl|NC_002695.2_cds_NP_312801.1_4491,0.552
lcl|NC_002695.2_cds_NP_312802.1_4492,0.532
lcl|NC_002695.2_cds_NP_312803.2_4493,0.558
lcl|NC_002695.2_cds_NP_312804.1_4494,0.53
lcl|NC_002695.2_cds_NP_312805.1_4495,0.522
lcl|NC_002695.2_cds_NP_312806.2_4496,0.487
lcl|NC_002695.2_cds_NP_312807.1_4497,0.509
lcl|NC_002695.2_cds_NP_312808.1_4498,0.459
lcl|NC_002695.2_cds_NP_312809.1_4499,0.482
lcl|NC_002695.2_cds_NP_312810.1_4500,0.478
lcl|NC_002695.2_cds_NP_312811.2_4501,0.416
lcl|NC_002695.2_cds_NP_312812.1_4502,0.456
lcl|NC_002695.2_cds_NP_312813.1_4503,0.52
lcl|NC_002695.2_cds_NP_312814.1_4504,0.518
lcl|NC_002695.2_cds_NP_312815.1_4505,0.527
lcl|NC_002695.2_cds_NP_312816.2_4506,0.532
lcl|NC_002695.2_cds_NP_312817.1_4507,0.567
lcl|NC_002695.2_cds_NP_312818.1_4508,0.546
lcl|NC_002695.2_cds_NP_312819.1_4509,0.534
lcl|NC_002695.2_cds_NP_312820.1_4510,0.535
lcl|NC_002695.2_cds_NP_312821.1_4511,0.489
lcl|NC_002695.2_cds_NP_312822.1_4512,0.435
lcl|NC_002695.2_cds_NP_312823.1_4513,0.455
lcl|NC_002695.2_cds_NP_312824.3_4514,0.42
lcl|NC_002695.2_cds_NP_312825.1_4515,0.447
lcl|NC_002695.2_cds_NP_312826.1_4516,0.527
lcl|NC_002695.2_cds_NP_312827.1_4517,0.535
lcl|NC_002695.2_cds_NP_312828.1_4518,0.485
lcl|NC_002695.2_cds_NP_312829.1_4519,0.482
lcl|NC_002695.2_cds_NP_312830.1_4520,0.532
lcl|NC_002695.2_cds_NP_312831.1_4521,0.535
lcl|NC_002695.2_cds_NP_312832.1_4522,0.556
lcl|NC_002695.2_cds_NP_312833.2_4523,0.561
lcl|NC_002695.2_cds_NP_312834.2_4524,0.528
lcl|NC_002695.2_cds_NP_312835.2_4525,0.5
lcl|NC_002695.2_cds_NP_312836.1_4526,0.506
lcl|NC_002695.2_cds_NP_312837.1_4527,0.548
lcl|NC_002695.2_cds_NP_312838.2_4528,0.553
lcl|NC_002695.2_cds_NP_312839.1_4529,0.362
lcl|NC_002695.2_cds_NP_312840.1_4530,0.41
lcl|NC_002695.2_cds_NP_312842.3_4531,0.47
lcl|NC_002695.2_cds_NP_312843.3_4532,0.444
lcl|NC_002695.2_cds_NP_312844.1_4533,0.553
lcl|NC_002695.2_cds_NP_312845.1_4534,0.524
lcl|NC_002695.2_cds_NP_312846.1_4535,0.556
lcl|NC_002695.2_cds_NP_312847.1_4536,0.55
lcl|NC_002695.2_cds_NP_312848.1_4537,0.53
lcl|NC_002695.2_cds_NP_312849.1_4538,0.454
lcl|NC_002695.2_cds_NP_312850.1_4539,0.495
lcl|NC_002695.2_cds_NP_312851.1_4540,0.521
lcl|NC_002695.2_cds_NP_312852.1_4541,0.554
lcl|NC_002695.2_cds_NP_312853.1_4542,0.506
lcl|NC_002695.2_cds_NP_312854.1_4543,0.452
lcl|NC_002695.2_cds_NP_312855.1_4544,0.508
lcl|NC_002695.2_cds_NP_312856.1_4545,0.555
lcl|NC_002695.2_cds_NP_312857.1_4546,0.56
lcl|NC_002695.2_cds_NP_312858.1_4547,0.548
lcl|NC_002695.2_cds_NP_312859.1_4548,0.513
lcl|NC_002695.2_cds_NP_312860.3_4549,0.496
lcl|NC_002695.2_cds_NP_312861.3_4550,0.539
lcl|NC_002695.2_cds_NP_312862.2_4551,0.524
lcl|NC_002695.2_cds_NP_312863.2_4552,0.523
lcl|NC_002695.2_cds_NP_312864.1_4553,0.546
lcl|NC_002695.2_cds_NP_312865.1_4554,0.516
lcl|NC_002695.2_cds_NP_312866.2_4555,0.499
lcl|NC_002695.2_cds_NP_312867.1_4556,0.519
lcl|NC_002695.2_cds_NP_312868.1_4557,0.54
lcl|NC_002695.2_cds_NP_312869.1_4558,0.506
lcl|NC_002695.2_cds_NP_312870.1_4559,0.488
lcl|NC_002695.2_cds_NP_312871.1_4560,0.527
lcl|NC_002695.2_cds_NP_312872.1_4561,0.495
lcl|NC_002695.2_cds_NP_312873.1_4562,0.488
lcl|NC_002695.2_cds_NP_312874.1_4563,0.473
lcl|NC_002695.2_cds_NP_312875.1_4564,0.431
lcl|NC_002695.2_cds_NP_312876.1_4565,0.527
lcl|NC_002695.2_cds_NP_312877.1_4566,0.562
lcl|NC_002695.2_cds_NP_312878.1_4567,0.543
lcl|NC_002695.2_cds_NP_312879.1_4568,0.509
lcl|NC_002695.2_cds_NP_312880.2_4569,0.475
lcl|NC_002695.2_cds_NP_312881.2_4570,0.439
lcl|NC_002695.2_cds_NP_312882.1_4571,0.4
lcl|NC_002695.2_cds_NP_312883.1_4572,0.519
lcl|NC_002695.2_cds_NP_312884.1_4573,0.539
lcl|NC_002695.2_cds_NP_312885.1_4574,0.525
lcl|NC_002695.2_cds_NP_312886.1_4575,0.516
lcl|NC_002695.2_cds_NP_312887.2_4576,0.578
lcl|NC_002695.2_cds_NP_312888.1_4577,0.519
lcl|NC_002695.2_cds_NP_312889.1_4578,0.57
lcl|NC_002695.2_cds_NP_312890.1_4579,0.493
lcl|NC_002695.2_cds_NP_312891.1_4580,0.585
lcl|NC_002695.2_cds_YP_009502666.1_4581,0.283
lcl|NC_002695.2_cds_YP_009502667.1_4582,0.401
lcl|NC_002695.2_cds_NP_312893.1_4583,0.521
lcl|NC_002695.2_cds_NP_312894.1_4584,0.519
lcl|NC_002695.2_cds_NP_312895.1_4585,0.549
lcl|NC_002695.2_cds_NP_312896.1_4586,0.586
lcl|NC_002695.2_cds_NP_312897.1_4587,0.524
lcl|NC_002695.2_cds_NP_312898.1_4588,0.559
lcl|NC_002695.2_cds_NP_312899.2_4589,0.543
lcl|NC_002695.2_cds_NP_312900.1_4590,0.529
lcl|NC_002695.2_cds_NP_312901.2_4591,0.543
lcl|NC_002695.2_cds_NP_312902.1_4592,0.537
lcl|NC_002695.2_cds_NP_312903.2_4593,0.551
lcl|NC_002695.2_cds_NP_312906.1_4594,0.502
lcl|NC_002695.2_cds_NP_312907.1_4595,0.53
lcl|NC_002695.2_cds_NP_312908.3_4596,0.552
lcl|NC_002695.2_cds_NP_312909.1_4597,0.558
lcl|NC_002695.2_cds_NP_312910.1_4598,0.532
lcl|NC_002695.2_cds_NP_312911.1_4599,0.502
lcl|NC_002695.2_cds_NP_312912.1_4600,0.556
lcl|NC_002695.2_cds_NP_312913.1_4601,0.516
lcl|NC_002695.2_cds_NP_312914.1_4602,0.534
lcl|NC_002695.2_cds_NP_312915.2_4603,0.549
lcl|NC_002695.2_cds_NP_312916.1_4604,0.565
lcl|NC_002695.2_cds_NP_312917.1_4605,0.56
lcl|NC_002695.2_cds_NP_312918.2_4606,0.521
lcl|NC_002695.2_cds_NP_312919.1_4607,0.535
lcl|NC_002695.2_cds_NP_312920.1_4608,0.515
lcl|NC_002695.2_cds_NP_312921.3_4609,0.523
lcl|NC_002695.2_cds_NP_312922.1_4610,0.497
lcl|NC_002695.2_cds_NP_312923.1_4611,0.511
lcl|NC_002695.2_cds_NP_312924.1_4612,0.499
lcl|NC_002695.2_cds_NP_312925.2_4613,0.515
lcl|NC_002695.2_cds_NP_312926.1_4614,0.466
lcl|NC_002695.2_cds_NP_312927.1_4615,0.494
lcl|NC_002695.2_cds_NP_312928.2_4616,0.446
lcl|NC_002695.2_cds_NP_312930.1_4617,0.533
lcl|NC_002695.2_cds_NP_312931.1_4618,0.547
lcl|NC_002695.2_cds_NP_312932.1_4619,0.516
lcl|NC_002695.2_cds_NP_312933.1_4620,0.52
lcl|NC_002695.2_cds_NP_312934.1_4621,0.518
lcl|NC_002695.2_cds_NP_312935.1_4622,0.524
lcl|NC_002695.2_cds_NP_312936.1_4623,0.462
lcl|NC_002695.2_cds_NP_312937.1_4624,0.525
lcl|NC_002695.2_cds_NP_312938.1_4625,0.539
lcl|NC_002695.2_cds_NP_312939.1_4626,0.428
lcl|NC_002695.2_cds_NP_312940.1_4627,0.553
lcl|NC_002695.2_cds_NP_312941.2_4628,0.586
lcl|NC_002695.2_cds_YP_009502668.1_4629,0.542
lcl|NC_002695.2_cds_NP_312942.2_4630,0.569
lcl|NC_002695.2_cds_NP_312943.1_4631,0.579
lcl|NC_002695.2_cds_NP_312944.1_4632,0.555
lcl|NC_002695.2_cds_NP_312945.1_4633,0.493
lcl|NC_002695.2_cds_NP_312946.1_4634,0.532
lcl|NC_002695.2_cds_NP_312947.1_4635,0.562
lcl|NC_002695.2_cds_NP_312948.1_4636,0.585
lcl|NC_002695.2_cds_NP_312949.1_4637,0.481
lcl|NC_002695.2_cds_NP_312950.1_4638,0.484
lcl|NC_002695.2_cds_NP_312951.2_4639,0.536
lcl|NC_002695.2_cds_NP_312952.2_4640,0.535
lcl|NC_002695.2_cds_NP_312953.1_4641,0.546
lcl|NC_002695.2_cds_NP_312954.1_4642,0.563
lcl|NC_002695.2_cds_NP_312955.1_4643,0.581
lcl|NC_002695.2_cds_NP_312956.1_4644,0.56
lcl|NC_002695.2_cds_NP_312957.1_4645,0.534
lcl|NC_002695.2_cds_NP_312958.1_4646,0.501
lcl|NC_002695.2_cds_NP_312959.1_4647,0.514
lcl|NC_002695.2_cds_NP_312960.1_4648,0.557
lcl|NC_002695.2_cds_NP_312961.1_4649,0.528
lcl|NC_002695.2_cds_NP_312962.1_4650,0.378
lcl|NC_002695.2_cds_NP_312963.2_4651,0.544
lcl|NC_002695.2_cds_NP_312964.1_4652,0.56
lcl|NC_002695.2_cds_NP_312965.1_4653,0.555
lcl|NC_002695.2_cds_NP_312966.1_4654,0.545
lcl|NC_002695.2_cds_NP_312968.1_4655,0.532
lcl|NC_002695.2_cds_NP_312970.1_4656,0.435
lcl|NC_002695.2_cds_NP_312971.1_4657,0.466
lcl|NC_002695.2_cds_NP_312972.1_4658,0.541
lcl|NC_002695.2_cds_NP_312973.1_4659,0.557
lcl|NC_002695.2_cds_NP_312974.1_4660,0.423
lcl|NC_002695.2_cds_NP_312975.1_4661,0.561
lcl|NC_002695.2_cds_NP_312976.1_4662,0.535
lcl|NC_002695.2_cds_NP_312977.1_4663,0.458
lcl|NC_002695.2_cds_NP_312978.1_4664,0.439
lcl|NC_002695.2_cds_NP_312979.1_4665,0.518
lcl|NC_002695.2_cds_NP_312980.1_4666,0.475
lcl|NC_002695.2_cds_NP_312981.1_4667,0.526
lcl|NC_002695.2_cds_NP_312982.1_4668,0.496
lcl|NC_002695.2_cds_NP_312983.2_4669,0.458
lcl|NC_002695.2_cds_YP_009502669.1_4670,0.366
lcl|NC_002695.2_cds_NP_312984.2_4671,0.405
lcl|NC_002695.2_cds_NP_312985.1_4672,0.455
lcl|NC_002695.2_cds_NP_312986.1_4673,0.441
lcl|NC_002695.2_cds_NP_312987.1_4674,0.575
lcl|NC_002695.2_cds_NP_312988.1_4675,0.552
lcl|NC_002695.2_cds_NP_312989.1_4676,0.561
lcl|NC_002695.2_cds_NP_312990.2_4677,0.599
lcl|NC_002695.2_cds_NP_312992.1_4678,0.596
lcl|NC_002695.2_cds_NP_312993.1_4679,0.55
lcl|NC_002695.2_cds_NP_312994.1_4680,0.574
lcl|NC_002695.2_cds_NP_312995.1_4681,0.588
lcl|NC_002695.2_cds_NP_312996.1_4682,0.562
lcl|NC_002695.2_cds_NP_312997.2_4683,0.584
lcl|NC_002695.2_cds_NP_312998.1_4684,0.557
lcl|NC_002695.2_cds_NP_312999.1_4685,0.568
lcl|NC_002695.2_cds_NP_313000.1_4686,0.577
lcl|NC_002695.2_cds_NP_313001.1_4687,0.56
lcl|NC_002695.2_cds_NP_313002.1_4688,0.587
lcl|NC_002695.2_cds_NP_313003.1_4689,0.581
lcl|NC_002695.2_cds_NP_313004.1_4690,0.574
lcl|NC_002695.2_cds_NP_313005.1_4691,0.569
lcl|NC_002695.2_cds_NP_313006.1_4692,0.56
lcl|NC_002695.2_cds_NP_313007.1_4693,0.56
lcl|NC_002695.2_cds_NP_313008.1_4694,0.583
lcl|NC_002695.2_cds_NP_313009.1_4695,0.591
lcl|NC_002695.2_cds_NP_313010.2_4696,0.566
lcl|NC_002695.2_cds_NP_313011.1_4697,0.594
lcl|NC_002695.2_cds_NP_313012.2_4698,0.559
lcl|NC_002695.2_cds_NP_313013.1_4699,0.571
lcl|NC_002695.2_cds_NP_313014.2_4700,0.57
lcl|NC_002695.2_cds_NP_313015.1_4701,0.504
lcl|NC_002695.2_cds_NP_313016.1_4702,0.507
lcl|NC_002695.2_cds_NP_313017.1_4703,0.446
lcl|NC_002695.2_cds_NP_313018.1_4704,0.441
lcl|NC_002695.2_cds_NP_313019.1_4705,0.499
lcl|NC_002695.2_cds_NP_313020.1_4706,0.511
lcl|NC_002695.2_cds_NP_313021.1_4707,0.464
lcl|NC_002695.2_cds_NP_313022.1_4708,0.504
lcl|NC_002695.2_cds_NP_313023.2_4709,0.402
lcl|NC_002695.2_cds_NP_313024.1_4710,0.498
lcl|NC_002695.2_cds_NP_313025.1_4711,0.469
lcl|NC_002695.2_cds_NP_313027.1_4712,0.533
lcl|NC_002695.2_cds_NP_313028.1_4713,0.459
lcl|NC_002695.2_cds_NP_313029.1_4714,0.507
lcl|NC_002695.2_cds_NP_313030.1_4715,0.515
lcl|NC_002695.2_cds_NP_313031.3_4716,0.491
lcl|NC_002695.2_cds_NP_313032.1_4717,0.521
lcl|NC_002695.2_cds_NP_313033.1_4718,0.505
lcl|NC_002695.2_cds_NP_313034.1_4719,0.541
lcl|NC_002695.2_cds_NP_313035.1_4720,0.515
lcl|NC_002695.2_cds_NP_313036.1_4721,0.609
lcl|NC_002695.2_cds_NP_313037.2_4722,0.549
lcl|NC_002695.2_cds_NP_313038.1_4723,0.58
lcl|NC_002695.2_cds_NP_313039.1_4724,0.543
lcl|NC_002695.2_cds_NP_313040.1_4725,0.494
lcl|NC_002695.2_cds_NP_313041.1_4726,0.493
